Portal,Report Name,Table,Columns In the Table,Data Type,Description
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_keyword_placement,14_day_new_to_brand_sales,Double Precision,Number of sales over a 14 day period from first time customers who have not interacted with the brand over the past year  les 
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_keyword_placement,14_day_new_to_brand_units,Integer,Number of units over a 14 day period from first time customers who have not interacted with the brand over the past year  les 
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_keyword_placement,14_day_percentage_new_to_brand_order_rate,Double Precision,Number of new to brand orders / Number of new to brand impressions
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_keyword_placement,14_day_percentage_new_to_brand_orders,Double Precision,Percentage of orders over a 14 day period from first time customers who have not interacted with the brand over the past year
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_keyword_placement,14_day_percentage_new_to_brand_sales,Double Precision,Percentage of sales over a 14 day period from first time customers who have not interacted with the brand over the past year
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_keyword_placement,14_day_percentage_new_to_brand_units,Double Precision,Percentage of units over a 14 day period from first time customers who have not interacted with the brand over the past year
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_keyword_placement,14_day_total_orders,Integer,Total number of orders that were purchased through the ad over a 14 day period
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_keyword_placement,14_day_total_sales,Double Precision,Number of sales over a 14 days period attributable to the brand ad campaign
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_keyword_placement,14_day_total_units,Integer,Total number of units that were purchased through the ad over a 14 day period
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_keyword_placement,campaign_name,Character Varying,Name of the advertising campaign
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_keyword_placement,click_thru_rate_ctr,Double Precision,"Equals to clicks / impressions, number of people who click on your ad / number of people who have seen the ad"
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_keyword_placement,clicks,Integer,Number of times a product ad is clicked on and customer is taken to the product detail page
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_keyword_placement,cost_per_click_cpc,Double Precision,Cost per click when a customer clicks on the ad
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_keyword_placement,currency,Character Varying,Currency used for the purchase
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_keyword_placement,date,timestamp with time zone,Date the ad is running
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_keyword_placement,id,Integer ,Unique number assigned to every line in the table
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_keyword_placement,impressions,Integer,Number of times a product ad is viewed by the customer
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_keyword_placement,match_type,Character Varying,Which search terms your ads are eligible to show against
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_keyword_placement,placement_type,Character Varying,"Where the ad campaign is placed: Top of search, bottom of search, left-hand rail, and other placements"
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_keyword_placement,portfolio_name,Character Varying,Name of portfolio containing advertising campaigns
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_keyword_placement,spend,Double Precision,Cost spent on the advertising campaign
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_keyword_placement,targeting,Character Varying,Keywords and search terms to target customers searching for a specific item
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_keyword_placement,total_advertising_cost_of_sales_acos,Double Precision,Total advertising costs of sales (ACOS)
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_keyword_placement,total_return_on_advertising_spend_roas,Double Precision,Total return on the ad spending
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_search_term,_created_on,timestamp with time zone,Date the record was created
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_search_term,_last_updated_on,timestamp with time zone,Date the record was last updated
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_search_term,_revision,Integer,Number of times the record has changed
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_search_term,14_day_conversion_rate,Double Precision,Conversions / Total number of visitors; number of customers who purchased the product divided by the total number of visitors
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_search_term,14_day_total_orders,Integer,Total number of orders that were purchased through the ad over a 14 day period
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_search_term,14_day_total_sales,Double Precision,Number of sales over a 14 days period attributable to the brand ad campaign
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_search_term,14_day_total_units,Integer,Total number of units that were purchased through the ad over a 14 day period
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_search_term,ad_group_name,Character Varying,Name of the ad group within an ad campaign
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_search_term,campaign_name,Character Varying,Name of the advertising campaign
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_search_term,click_thru_rate_ctr,Double Precision,"Equals to clicks / impressions, number of people who click on your ad / number of people who have seen the ad"
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_search_term,clicks,Integer,Number of times a product ad is clicked on and customer is taken to the product detail page
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_search_term,cost_per_click_cpc,Double Precision,Cost per click when a customer clicks on the ad
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_search_term,currency,Character Varying,Currency used for the purchase
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_search_term,customer_search_term,Character Varying,Search term customer used to purchase product
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_search_term,date,timestamp with time zone,Date the ad is running
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_search_term,id,Integer ,Unique number assigned to every line in the table
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_search_term,impressions,Integer,Number of times a product ad is viewed by the customer
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_search_term,match_type,Character Varying,Which search terms your ads are eligible to show against
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_search_term,portfolio_name,Character Varying,Name of portfolio containing advertising campaigns
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_search_term,spend,Double Precision,Cost spent on the advertising campaign
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_search_term,targeting,Character Varying,Keywords and search terms to target customers searching for a specific item
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_search_term,total_advertising_cost_of_sales_acos,Double Precision,Total advertising costs of sales (ACOS)
SC,Sponsored Brands: keywords + targeting,ads_sponsored_brands_search_term,total_return_on_advertising_spend_roas,Double Precision,Total return on the ad spending
SC,Sponsored Brands: Purchased Product,ads_sponsored_brands_attributed_purchases,_created_on,timestamp with time zone,Date the record was created
SC,Sponsored Brands: Purchased Product,ads_sponsored_brands_attributed_purchases,_last_updated_on,timestamp with time zone,Date the record was last updated
SC,Sponsored Brands: Purchased Product,ads_sponsored_brands_attributed_purchases,_partneruuid,Character Varying,Partner Unique Identifier
SC,Sponsored Brands: Purchased Product,ads_sponsored_brands_attributed_purchases,_revision,Integer,Number of times the record has changed
SC,Sponsored Brands: Purchased Product,ads_sponsored_brands_attributed_purchases,14_day_new_to_brand_orders,Integer,Number of orders over a 14 day period from first time customers who have not interacted with the brand over the past year  
SC,Sponsored Brands: Purchased Product,ads_sponsored_brands_attributed_purchases,14_day_new_to_brand_sales,Double Precision,Number of sales over a 14 day period from first time customers who have not interacted with the brand over the past year  les 
SC,Sponsored Brands: Purchased Product,ads_sponsored_brands_attributed_purchases,14_day_new_to_brand_units,Integer,Number of units over a 14 day period from first time customers who have not interacted with the brand over the past year  les 
SC,Sponsored Brands: Purchased Product,ads_sponsored_brands_attributed_purchases,14_day_percentage_new_to_brand_orders,Double Precision,Percentage of orders over a 14 day period from first time customers who have not interacted with the brand over the past year
SC,Sponsored Brands: Purchased Product,ads_sponsored_brands_attributed_purchases,14_day_percentage_new_to_brand_sales,Double Precision,Percentage of sales over a 14 day period from first time customers who have not interacted with the brand over the past year
SC,Sponsored Brands: Purchased Product,ads_sponsored_brands_attributed_purchases,14_day_percentage_new_to_brand_units,Double Precision,Percentage of units over a 14 day period from first time customers who have not interacted with the brand over the past year
SC,Sponsored Brands: Purchased Product,ads_sponsored_brands_attributed_purchases,14_day_total_orders,Integer,Total number of orders that were purchased through the ad over a 14 day period
SC,Sponsored Brands: Purchased Product,ads_sponsored_brands_attributed_purchases,14_day_total_sales,Double Precision,Number of sales over a 14 days period attributable to the brand ad campaign
SC,Sponsored Brands: Purchased Product,ads_sponsored_brands_attributed_purchases,14_day_total_units,Integer,Total number of units that were purchased through the ad over a 14 day period
